,name,roaster,roast,loc_country,origin_1,origin_2,100g_USD,rating,review_date,desc_1,desc_2,desc_3,cluster,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
826,Snowfield Espresso Blend,RamsHead Coffee Roasters,Medium,United States,El Salvador,Ethiopia,4.69,91,July 2020,"Evaluated as espresso. Very sweet, caramel-toned. Dark caramel, lily, persimmon, roasted walnut, cedar in aroma and small cup. Crisp, satiny mouthfeel; fruit-toned finish redolent of persimmon and fresh-cut cedar. In the milk shot, caramel pleasantly subsumes all the other notes, save for undertones of roasted walnut, which add complexity.","An espresso blend comprised of three washed-process coffees respectively from El Salvador, Ethiopia and Colombia. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker. RamsHead specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.","A deftly roasted espresso blend that highlights roasted nut, deep caramel and sweet floral notes. Especially engaging in three parts milk.",18,-1.2679803280360906,0.681868203852826,-0.13253060062905064,-0.06657525985145524,-0.07264703061641793,0.05304649448105022,0.06025221621443728,0.6529623934346118,0.009944194422656398,-0.08589425461860767
827,Karimiuki Espresso,JBC Coffee Roasters,Medium-Light,United States,Kirinyaga,Kenya,6.17,96,July 2020,"Evaluated as espresso. Berry- and flower-driven, intricately sweet-tart, wildly aromatic. Ripe raspberry, wisteria, toffee, sandalwood, dark chocolate in aroma and small cup. Viscous, syrupy mouthfeel; bright, berry-toned finish. In three parts milk, a lot like eating raspberry trifle laced with chocolate.","This exceptional coffee was selected as the No. 7 coffee on Coffee Review’s list of the Top 30 Coffees of 2020. Produced by smallholding members of the Rungeto Farmers' Cooperative Society of the SL28, SL34, Ruiru 11 and Batian varieties of Arabica. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","An exceptional single-origin Kenya espresso, balanced and bright in the straight shot and decadently rich and floral in milk.",0,1.1193065048807305,-1.5141248777438618,-0.22567963208156347,-0.11592573982810979,-0.056964774209872296,0.07927332444997788,0.03166318368312973,0.4039686298975777,0.03554561704330156,-0.1320003954550479
828,Karimiuki Kenya,JBC Coffee Roasters,Medium-Light,United States,Kirinyaga,Kenya,6.17,95,July 2020,"Deeply sweet, richly sweet-savory, intricately balanced. Red currant, star jasmine, dark chocolate, pink grapefruit zest, sandalwood in aroma and cup. Sweetly savory structure with complex, bright acidity; very full, creamy mouthfeel. Lasting finish that carries over all the flavor and aroma notes from the cup.","Produced by smallholding members of the Rungeto Farmers' Cooperative Society of the SL28, SL34, Ruiru 11 and Batian varieties of Arabica. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A juicy Kenya cup with deep red berry notes, rich chocolate throughout, and deep, spice-toned florals.",0,0.663318783648454,-1.062599635394403,-0.1528415158791566,-0.07485001795548751,0.09493357606005105,0.020721891131054264,-0.12143432111992006,0.03032418324434839,-0.010101022752876627,-0.2096022349741202
829,Colombia San Pedro,Corvus Coffee Roasters,Medium-Light,United States,Acevedo,Huila Department,5.58,94,July 2020,"Crisply sweet, rich-toned, deep. Apricot, citrus blossom, Meyer lemon zest, cocoa nib, maple syrup in aroma and cup. Balanced, sweet-tart structure with juicy acidity; full, syrupy-smooth mouthfeel. Finish consolidates to notes of lemon zest and cocoa nib in the short, with hints of apricot resurfacing in the long.","Produced by Ciro Lugo of Finca San Pedro and processed by the wet, or washed, method. Corvus Coffee Roasters is based in Denver, Colorado and specializes in rare and exclusive coffees from some of the finest growers in the world. Corvus particularly focuses on processing methods and selective harvesting, which result in small, seasonal micro-lots of uniquely sweet, vibrant, and clean flavor profiles. For more information, visit www.corvuscoffee.com.","A pretty washed Colombia cup with notes of stone fruit and cocoa nib as deep, satisfying throughlines; particularly vibrant acidity.",17,0.1676479539708567,-0.6175337264942051,-0.12447611711807763,-0.06206075361324768,-0.040272817693765874,-0.03678555683171598,-0.1822656966073778,-0.15609766260337712,-0.0644496194733811,-0.0015768483357945803
830,"DR Congo, Gera Village, SOPACDI",Conscious Cup Coffee Roasters,Medium-Light,United States,South Kivu Province,The Democratic Republic Of The Congo,6.17,94,July 2020,"Very sweet, high-toned, with savory underpinnings. Tangerine zest, cocoa nib, Bing cherry, amber, almond butter in aroma and cup. Tart-leaning but integrated  structure with vibrant, juicy acidity; full, viscous mouthfeel. The finish is animated by notes of Bing cherry and amber.","This exceptional coffee was selected as the No. 25 coffee on Coffee Review’s list of the Top 30 Coffees of 2020.  Produced entirely from trees of Bourbon-related varieties of Arabica by members of the SOPACDI coop. Located overlooking Lake Kivu, on the opposite side of the lake from Rwanda, this rapidly growing cooperative now has nearly 6,000 members and apparently is succeeding in its goal to help heal wounds left by the latest in eastern Congo’s seemingly endless string of horrific rebellions and civil wars. A wet-processed or “washed” coffee (fruit skin and pulp are removed before drying); certified organically grown and fair trade. Conscious Cup Coffee Roasters is an independent and family-owned and -operated cafe and coffee roaster specializing in socially and environmentally sustainable coffees. Visit www.consciouscup.com or call 815-356-0115 for more information.","An especially juicy, high-toned DR Congo cup with notes of citrus zest and bright stone fruit grounded by earthy-perfumy amber-like suggestions.",17,0.20808856629407987,-0.5901672299849469,-0.0802892107494071,-0.02779830464508011,0.02240489529497535,-7.503034215600036e-05,-0.1865850004040549,-0.1443386875208532,-0.04057099702467753,-0.10216105169633659
831,Colombia Buesaco,Oak & Bond Coffee Company,Medium-Light,United States,Nariño,Colombia,5.29,93,July 2020,"High-toned, crisply sweet-tart. Tangerine zest, cocoa nib, apricot, cedar, freesia-like flowers in aroma and cup. Brightly sweet-tart structure with lively, juicy acidity; satiny-smooth mouthfeel. The resonant finish centered around notes of cocoa nib, tangerine zest and cedar.","Produced from trees of the Caturra, Castillo and Colombia varieties of Arabica and processed by the wet, or washed, method. Oak & Bond is a specialty retail and wholesale coffee roaster based in Charlotte, North Carolina. The company’s name combines “oak,” a reference to its first coffee, a barrel-aged release, and “bond,” referring to the founders’ happy marriage. For more information, visit www.oakandbondcoffee.com.","A balanced, engaging, classic Colombia cup: bright, chocolaty, deeply sweet, richly vibrant.",16,-0.31470585567809006,-0.1830302164791617,-0.25801070102043555,-0.19010793280226299,-0.29611284420210826,-0.78178207852869,0.27193697690813934,-0.45219083613708283,0.0358819438423852,0.0710031142253493
832,El Floral Colombia,JBC Coffee Roasters,Medium-Light,United States,Planadas,Tolima Department,6.17,95,July 2020,"Delicate, confident, complex, lyrical. Passion fruit, cocoa nib, wisteria, lemon verbena, agave syrup in aroma and cup. Sweet-tart structure with juicy, bright acidity; plush, syrupy mouthfeel. Rich, long, flavor-saturated finish.","Produced by Raul Lombana Horta of Finca El Floral from trees of the Caturra, Colombia and Castillo varieties of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A multi-layered, nuanced Colombia cup that hits all the right notes: deep florals, high-toned fruits, sweet herbs, rich cocoa.",0,0.6506246223048571,-1.0347977451072314,-0.1807120282950308,-0.09322231767725822,-0.08764488382497942,-0.0208222826812215,-0.15488040259078714,-0.12619744794168508,-0.08059340610112152,0.04022136675000101
833,El Salvador Geisha Natural,Paradise Roasters,Medium-Light,United States,Chalatenango,El Salvador,9.96,94,July 2020,"Sweet-toned, fruit-forward, delicately floral. Dried strawberry, lilac, cocoa nib, almond brittle, wild honey in aroma and cup. Deeply sweet structure with rich, vibrant acidity; full, viscous mouthfeel. Finish leads with notes of dried strawberry and honey in the short, rounding to cocoa nib in the long.","Produced by Marta Yaneth Lemus of Finca San Antonio entirely of the Geisha variety of Arabica and processed by the natural method (i.e., dried in the whole fruit). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An elegant, lyrical natural-process El Salvador Geisha cup, sweetly fruit- and floral-toned; a coffee that steps lightly but with poise and balance.",17,0.45007070719740977,-0.34762785060524887,-0.12300808582761016,-0.06751353505250728,-0.06631467212147168,0.01678379114485675,-0.1638795158801959,-0.048557614616765235,-0.09289469713404845,-0.017083505511782202
834,Colombia Pink Bourbon Honey,Bird Rock Coffee Roasters,Medium-Light,United States,Huila Department,Colombia,8.23,93,July 2020,"Floral and sweetly spice-toned. Jasmine, pink peppercorn, apricot, baking chocolate, fresh-cut oak in aroma and cup. Sweet-savory structure with balanced, bright acidity; satiny-smooth mouthfeel. Finish consolidates to notes of apricot and baking chocolate with hints of jasmine at the top and oak underneath.","Produced by Wilfredo Trujillo Mota of Los Alpes Farm, entirely of the Pink Bourbon variety of Arabica and processed by the honey method, in which some fruit flesh (“honey”) is allowed to adhere to the beans during drying. Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","A deeply sweet, balanced Colombia cup characterized by rich floral and spice tones throughout, with an especially lively acidity.",16,-0.13059066071555192,-0.0014434719244739188,-0.26973640591435954,-0.1941165344008753,-0.3452476177352438,-0.8252617225808173,0.3404721873758873,-0.40228233560839377,0.04517643282612288,0.04172532209844121
835,Ethiopia Natural Guji Lot D Minor,Kakalove Cafe,Medium-Light,Taiwan,Guji Zone,Oromia Region,3.89,95,July 2020,"Delicate, high-toned, richly floral. Lilac, cocoa nib, dried apricot, sandalwood, a hint of coconut in aroma and cup. Sweet-tart structure with juicy acidity; plush, syrupy mouthfeel. Rich, deeply aromatic finish that carries over all the notes from the cup; lilac and cocoa nib, in particular.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with washed coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A lyrical, delicately balanced, floral-driven natural-processed Ethiopia cup, complete and exhilarating.",12,0.521631525112465,-1.2606411324269837,1.2572696218054407,-0.4003679590975756,-0.06641912724903228,0.010394085454924722,0.11240020475449519,-0.034060733224544615,0.012836615434886373,0.040711220572841884
